org_id,vocabulary,code,confidence
GB-CHC-1132596,sdg_secondary,3,high
GB-CHC-1132596,overseas_engagement,funds_partners_abroad,high
GB-CHC-1132597,sdg_primary,1,medium
GB-CHC-1132597,sdg_secondary,11,medium
GB-CHC-1132597,sdg_secondary,16,medium
GB-CHC-1132597,overseas_engagement,uk_fundraising_only,low
GB-CHC-1132602,sdg_primary,16,medium
GB-CHC-1132602,sdg_secondary,1,medium
GB-CHC-1132602,sdg_secondary,4,medium
GB-CHC-1132602,overseas_engagement,funds_partners_abroad,low
GB-CHC-1132604,sdg_primary,4,medium
GB-CHC-1132604,sdg_secondary,1,medium
GB-CHC-1132604,overseas_engagement,uk_fundraising_only,medium
GB-CHC-1132608,sdg_primary,4,medium
GB-CHC-1132608,sdg_secondary,1,medium
GB-CHC-1132608,sdg_secondary,3,medium
GB-CHC-1132608,overseas_engagement,funds_partners_abroad,medium
GB-CHC-1132615,sdg_primary,3,high
GB-CHC-1132615,sdg_secondary,4,high
GB-CHC-1132615,sdg_secondary,10,high
GB-CHC-1132615,overseas_engagement,operates_directly_abroad,high
GB-CHC-1132628,sdg_primary,16,high
GB-CHC-1132628,overseas_engagement,uk_fundraising_only,high
GB-CHC-1132641,sdg_primary,16,low
GB-CHC-1132641,sdg_secondary,1,low
GB-CHC-1132641,overseas_engagement,uk_fundraising_only,medium
GB-CHC-1132642,sdg_primary,4,medium
GB-CHC-1132642,sdg_secondary,8,medium
GB-CHC-1132642,overseas_engagement,uk_fundraising_only,low
GB-CHC-1132672,sdg_primary,4,high
GB-CHC-1132672,sdg_secondary,10,high
GB-CHC-1132672,overseas_engagement,operates_directly_abroad,high
GB-CHC-1132683,sdg_primary,4,high
GB-CHC-1132683,sdg_secondary,3,high
GB-CHC-1132683,sdg_secondary,16,high
GB-CHC-1132683,overseas_engagement,funds_partners_abroad,high
GB-CHC-1132684,sdg_primary,1,high
GB-CHC-1132684,sdg_secondary,16,high
GB-CHC-1132684,overseas_engagement,funds_partners_abroad,medium
GB-CHC-1132690,sdg_primary,1,medium
GB-CHC-1132690,sdg_secondary,3,medium
GB-CHC-1132690,overseas_engagement,funds_partners_abroad,medium
GB-CHC-1132707,sdg_primary,16,medium
GB-CHC-1132707,sdg_secondary,4,medium
GB-CHC-1132707,overseas_engagement,funds_partners_abroad,high
GB-CHC-1132716,sdg_primary,1,high
GB-CHC-1132716,sdg_secondary,3,high
GB-CHC-1132716,overseas_engagement,funds_partners_abroad,high
GB-CHC-1132746,sdg_primary,4,high
GB-CHC-1132746,sdg_secondary,1,high
GB-CHC-1132746,overseas_engagement,operates_directly_abroad,high
GB-CHC-1132766,sdg_primary,3,high
GB-CHC-1132766,sdg_secondary,1,high
GB-CHC-1132766,sdg_secondary,4,high
GB-CHC-1132766,overseas_engagement,funds_partners_abroad,high
GB-CHC-1132772,sdg_primary,3,high
GB-CHC-1132772,overseas_engagement,funds_partners_abroad,high
GB-CHC-1132773,sdg_primary,3,high
GB-CHC-1132773,sdg_secondary,1,high
GB-CHC-1132773,sdg_secondary,16,high
GB-CHC-1132773,overseas_engagement,funds_partners_abroad,medium
GB-CHC-1132775,sdg_primary,4,high
GB-CHC-1132775,sdg_secondary,1,high
GB-CHC-1132775,sdg_secondary,5,high
GB-CHC-1132775,overseas_engagement,operates_directly_abroad,high
GB-CHC-1132786,sdg_primary,15,high
GB-CHC-1132786,sdg_secondary,12,high
GB-CHC-1132786,sdg_secondary,13,high
GB-CHC-1132786,overseas_engagement,operates_directly_abroad,high
GB-CHC-1132789,sdg_primary,1,high
GB-CHC-1132789,sdg_secondary,3,high
GB-CHC-1132789,sdg_secondary,4,high
GB-CHC-1132789,overseas_engagement,funds_partners_abroad,high
GB-CHC-1132821,sdg_primary,4,high
GB-CHC-1132821,sdg_secondary,1,high
GB-CHC-1132821,sdg_secondary,3,high
GB-CHC-1132821,overseas_engagement,operates_directly_abroad,high
GB-CHC-1132823,sdg_primary,1,high
GB-CHC-1132823,overseas_engagement,funds_partners_abroad,high
GB-CHC-1132840,sdg_primary,16,low
GB-CHC-1132840,sdg_secondary,4,low
GB-CHC-1132840,overseas_engagement,uk_fundraising_only,low
GB-CHC-1132862,sdg_primary,16,low
GB-CHC-1132862,overseas_engagement,uk_fundraising_only,high
GB-CHC-1132881,sdg_primary,4,high
GB-CHC-1132881,sdg_secondary,3,high
GB-CHC-1132881,sdg_secondary,10,high
GB-CHC-1132881,overseas_engagement,funds_partners_abroad,high
GB-CHC-1132894,sdg_primary,16,medium
GB-CHC-1132894,sdg_secondary,17,medium
GB-CHC-1132894,overseas_engagement,funds_partners_abroad,medium
GB-CHC-1132903,sdg_primary,16,medium
GB-CHC-1132903,sdg_secondary,4,medium
GB-CHC-1132903,overseas_engagement,uk_fundraising_only,low
GB-CHC-1132930,sdg_primary,3,high
GB-CHC-1132930,sdg_secondary,1,high
GB-CHC-1132930,sdg_secondary,10,high
GB-CHC-1132930,overseas_engagement,operates_directly_abroad,high
GB-CHC-1132931,sdg_primary,1,high
GB-CHC-1132931,sdg_secondary,3,high
GB-CHC-1132931,sdg_secondary,5,high
GB-CHC-1132931,overseas_engagement,operates_directly_abroad,high
GB-CHC-1132935,sdg_primary,3,high
GB-CHC-1132935,sdg_secondary,4,high
GB-CHC-1132935,overseas_engagement,operates_directly_abroad,high
GB-CHC-1132940,sdg_primary,4,high
GB-CHC-1132940,sdg_secondary,3,high
GB-CHC-1132940,overseas_engagement,uk_fundraising_only,high
GB-CHC-1132942,sdg_primary,1,high
GB-CHC-1132942,sdg_secondary,3,high
GB-CHC-1132942,sdg_secondary,4,high
GB-CHC-1132942,overseas_engagement,funds_partners_abroad,high
GB-CHC-1132950,sdg_primary,16,medium
GB-CHC-1132950,sdg_secondary,1,medium
GB-CHC-1132950,overseas_engagement,uk_fundraising_only,medium
GB-CHC-1132956,sdg_primary,16,medium
GB-CHC-1132956,sdg_secondary,1,medium
GB-CHC-1132956,sdg_secondary,4,medium
GB-CHC-1132956,overseas_engagement,uk_fundraising_only,medium
GB-CHC-1132960,sdg_primary,4,medium
GB-CHC-1132960,sdg_secondary,10,medium
GB-CHC-1132960,overseas_engagement,operates_directly_abroad,medium
GB-CHC-1132984,sdg_primary,3,high
GB-CHC-1132984,sdg_secondary,4,high
GB-CHC-1132984,overseas_engagement,operates_directly_abroad,high
GB-CHC-1132985,sdg_primary,4,high
GB-CHC-1132985,sdg_secondary,2,high
GB-CHC-1132985,sdg_secondary,3,high
GB-CHC-1132985,overseas_engagement,funds_partners_abroad,high
GB-CHC-1132988,sdg_primary,4,high
GB-CHC-1132988,sdg_secondary,1,high
GB-CHC-1132988,sdg_secondary,15,high
GB-CHC-1132988,overseas_engagement,operates_directly_abroad,high
GB-CHC-1132994,sdg_primary,4,high
GB-CHC-1132994,sdg_secondary,1,high
GB-CHC-1132994,sdg_secondary,3,high
GB-CHC-1132994,overseas_engagement,funds_partners_abroad,high
GB-CHC-1133012,sdg_primary,16,low
GB-CHC-1133012,sdg_secondary,1,low
GB-CHC-1133012,overseas_engagement,uk_fundraising_only,high
GB-CHC-1133029,sdg_primary,1,low
GB-CHC-1133029,overseas_engagement,funds_partners_abroad,medium
GB-CHC-1133038,sdg_primary,16,low
GB-CHC-1133038,overseas_engagement,uk_fundraising_only,high
GB-CHC-1133051,sdg_primary,3,high
GB-CHC-1133051,sdg_secondary,4,high
GB-CHC-1133051,overseas_engagement,operates_directly_abroad,high
GB-CHC-1133053,sdg_primary,16,low
GB-CHC-1133053,sdg_secondary,4,low
GB-CHC-1133053,overseas_engagement,uk_fundraising_only,low
GB-CHC-1133055,sdg_primary,1,high
GB-CHC-1133055,sdg_secondary,3,high
GB-CHC-1133055,sdg_secondary,4,high
GB-CHC-1133055,overseas_engagement,funds_partners_abroad,high
GB-CHC-1133059,sdg_primary,4,high
GB-CHC-1133059,sdg_secondary,1,high
GB-CHC-1133059,sdg_secondary,3,high
GB-CHC-1133059,overseas_engagement,operates_directly_abroad,high
GB-CHC-1133072,sdg_primary,16,low
GB-CHC-1133072,sdg_secondary,4,low
GB-CHC-1133072,overseas_engagement,uk_fundraising_only,high
GB-CHC-1133081,sdg_primary,16,low
GB-CHC-1133081,overseas_engagement,uk_fundraising_only,low
GB-CHC-1133082,sdg_primary,4,high
GB-CHC-1133082,sdg_secondary,1,high
GB-CHC-1133082,overseas_engagement,funds_partners_abroad,high
GB-CHC-1133087,sdg_primary,16,low
GB-CHC-1133087,overseas_engagement,uk_fundraising_only,high
GB-CHC-1133096,sdg_primary,1,low
GB-CHC-1133096,sdg_secondary,3,low
GB-CHC-1133096,overseas_engagement,uk_fundraising_only,low
GB-CHC-1133118,sdg_primary,5,high
GB-CHC-1133118,sdg_secondary,1,high
GB-CHC-1133118,sdg_secondary,4,high
GB-CHC-1133118,overseas_engagement,operates_directly_abroad,high
GB-CHC-1133120,sdg_primary,4,high
GB-CHC-1133120,sdg_secondary,10,high
GB-CHC-1133120,overseas_engagement,uk_fundraising_only,high
GB-CHC-1133122,sdg_primary,1,medium
GB-CHC-1133122,sdg_secondary,2,medium
GB-CHC-1133122,sdg_secondary,3,medium
GB-CHC-1133122,overseas_engagement,operates_directly_abroad,high
GB-CHC-1133130,sdg_primary,1,high
GB-CHC-1133130,sdg_secondary,4,high
GB-CHC-1133130,overseas_engagement,operates_directly_abroad,high
GB-CHC-1133147,sdg_primary,1,medium
GB-CHC-1133147,sdg_secondary,4,medium
GB-CHC-1133147,sdg_secondary,16,medium
GB-CHC-1133147,overseas_engagement,operates_directly_abroad,high
GB-CHC-1133153,sdg_primary,1,high
GB-CHC-1133153,sdg_secondary,10,high
GB-CHC-1133153,overseas_engagement,funds_partners_abroad,high
GB-CHC-1133159,sdg_primary,4,high
GB-CHC-1133159,sdg_secondary,1,high
GB-CHC-1133159,overseas_engagement,operates_directly_abroad,high
GB-CHC-1133160,sdg_primary,4,high
GB-CHC-1133160,sdg_secondary,1,high
GB-CHC-1133160,sdg_secondary,5,high
GB-CHC-1133160,overseas_engagement,funds_partners_abroad,medium
GB-CHC-1133168,sdg_primary,16,low
GB-CHC-1133168,overseas_engagement,uk_fundraising_only,low
GB-CHC-1133176,sdg_primary,4,medium
GB-CHC-1133176,sdg_secondary,17,medium
GB-CHC-1133176,overseas_engagement,operates_directly_abroad,medium
GB-CHC-1133182,sdg_primary,3,high
GB-CHC-1133182,sdg_secondary,4,high
GB-CHC-1133182,overseas_engagement,operates_directly_abroad,high
GB-CHC-1133194,sdg_primary,1,medium
GB-CHC-1133194,sdg_secondary,4,medium
GB-CHC-1133194,overseas_engagement,uk_fundraising_only,high
GB-CHC-1133204,sdg_primary,15,high
GB-CHC-1133204,sdg_secondary,13,high
GB-CHC-1133204,overseas_engagement,funds_partners_abroad,high
GB-CHC-1133206,sdg_primary,4,medium
GB-CHC-1133206,sdg_secondary,9,medium
GB-CHC-1133206,overseas_engagement,uk_fundraising_only,low
GB-CHC-1133208,sdg_primary,4,high
GB-CHC-1133208,sdg_secondary,1,high
GB-CHC-1133208,overseas_engagement,operates_directly_abroad,high
GB-CHC-1133211,sdg_primary,16,low
GB-CHC-1133211,overseas_engagement,uk_fundraising_only,low
GB-CHC-1133218,sdg_primary,1,high
GB-CHC-1133218,sdg_secondary,8,high
GB-CHC-1133218,sdg_secondary,13,high
GB-CHC-1133218,overseas_engagement,operates_directly_abroad,high
GB-CHC-1133224,sdg_primary,4,high
GB-CHC-1133224,overseas_engagement,operates_directly_abroad,high
GB-CHC-1133232,sdg_primary,4,high
GB-CHC-1133232,sdg_secondary,3,high
GB-CHC-1133232,overseas_engagement,funds_partners_abroad,high
GB-CHC-1133234,sdg_primary,1,high
GB-CHC-1133234,sdg_secondary,3,high
GB-CHC-1133234,overseas_engagement,operates_directly_abroad,high
GB-CHC-1133243,sdg_primary,1,high
GB-CHC-1133243,sdg_secondary,10,high
GB-CHC-1133243,overseas_engagement,operates_directly_abroad,high
GB-CHC-1133249,sdg_primary,3,high
GB-CHC-1133249,overseas_engagement,funds_partners_abroad,high
GB-CHC-1133274,sdg_primary,3,high
GB-CHC-1133274,sdg_secondary,1,high
GB-CHC-1133274,sdg_secondary,4,high
GB-CHC-1133274,overseas_engagement,operates_directly_abroad,high
GB-CHC-1133281,sdg_primary,1,high
GB-CHC-1133281,sdg_secondary,4,high
GB-CHC-1133281,sdg_secondary,16,high
GB-CHC-1133281,overseas_engagement,funds_partners_abroad,medium
GB-CHC-1133285,sdg_primary,15,high
GB-CHC-1133285,sdg_secondary,1,high
GB-CHC-1133285,sdg_secondary,13,high
GB-CHC-1133285,overseas_engagement,funds_partners_abroad,high
GB-CHC-1133294,sdg_primary,16,medium
GB-CHC-1133294,sdg_secondary,4,medium
GB-CHC-1133294,overseas_engagement,uk_fundraising_only,high
GB-CHC-1133307,sdg_primary,1,high
GB-CHC-1133307,sdg_secondary,3,high
GB-CHC-1133307,sdg_secondary,4,high
GB-CHC-1133307,overseas_engagement,operates_directly_abroad,high
GB-CHC-1133309,sdg_primary,4,high
GB-CHC-1133309,overseas_engagement,funds_partners_abroad,high
GB-CHC-1133310,sdg_primary,16,low
GB-CHC-1133310,overseas_engagement,funds_partners_abroad,medium
GB-CHC-1133316,sdg_primary,17,high
GB-CHC-1133316,sdg_secondary,1,high
GB-CHC-1133316,sdg_secondary,16,high
GB-CHC-1133316,overseas_engagement,funds_partners_abroad,high
GB-CHC-1133337,sdg_primary,1,high
GB-CHC-1133337,sdg_secondary,2,high
GB-CHC-1133337,sdg_secondary,3,high
GB-CHC-1133337,overseas_engagement,operates_directly_abroad,high
GB-CHC-1133339,sdg_primary,16,high
GB-CHC-1133339,sdg_secondary,4,high
GB-CHC-1133339,overseas_engagement,operates_directly_abroad,high
GB-CHC-1133342,sdg_primary,10,medium
GB-CHC-1133342,sdg_secondary,4,medium
GB-CHC-1133342,overseas_engagement,uk_fundraising_only,medium
GB-CHC-1133344,sdg_primary,1,high
GB-CHC-1133344,sdg_secondary,3,high
GB-CHC-1133344,sdg_secondary,4,high
GB-CHC-1133344,overseas_engagement,operates_directly_abroad,high
GB-CHC-1133345,sdg_primary,3,high
GB-CHC-1133345,sdg_secondary,1,high
GB-CHC-1133345,sdg_secondary,15,high
GB-CHC-1133345,overseas_engagement,operates_directly_abroad,high
GB-CHC-1133359,sdg_primary,1,medium
GB-CHC-1133359,sdg_secondary,3,medium
GB-CHC-1133359,sdg_secondary,4,medium
GB-CHC-1133359,overseas_engagement,uk_fundraising_only,medium
GB-CHC-1133366,sdg_primary,4,high
GB-CHC-1133366,sdg_secondary,11,high
GB-CHC-1133366,overseas_engagement,operates_directly_abroad,high
GB-CHC-1133371,sdg_primary,4,high
GB-CHC-1133371,sdg_secondary,1,high
GB-CHC-1133371,sdg_secondary,8,high
GB-CHC-1133371,overseas_engagement,operates_directly_abroad,high
GB-CHC-1133387,sdg_primary,15,high
GB-CHC-1133387,sdg_secondary,1,high
GB-CHC-1133387,sdg_secondary,12,high
GB-CHC-1133387,overseas_engagement,operates_directly_abroad,high
GB-CHC-1133388,sdg_primary,3,high
GB-CHC-1133388,sdg_secondary,4,high
GB-CHC-1133388,overseas_engagement,operates_directly_abroad,high
GB-CHC-1133400,sdg_primary,4,high
GB-CHC-1133400,sdg_secondary,3,high
GB-CHC-1133400,overseas_engagement,operates_directly_abroad,high
GB-CHC-1133401,sdg_primary,4,high
GB-CHC-1133401,sdg_secondary,16,high
GB-CHC-1133401,overseas_engagement,funds_partners_abroad,high
GB-CHC-1133412,sdg_primary,1,high
GB-CHC-1133412,sdg_secondary,3,high
GB-CHC-1133412,sdg_secondary,4,high
GB-CHC-1133412,overseas_engagement,operates_directly_abroad,high
GB-CHC-1133415,sdg_primary,15,high
GB-CHC-1133415,overseas_engagement,operates_directly_abroad,medium
GB-CHC-1133419,sdg_primary,4,high
GB-CHC-1133419,sdg_secondary,1,high
GB-CHC-1133419,sdg_secondary,3,high
GB-CHC-1133419,overseas_engagement,operates_directly_abroad,high
GB-CHC-1133427,sdg_primary,16,high
GB-CHC-1133427,sdg_secondary,4,high
GB-CHC-1133427,overseas_engagement,funds_partners_abroad,high
GB-CHC-1133431,sdg_primary,15,high
GB-CHC-1133431,sdg_secondary,4,high
GB-CHC-1133431,overseas_engagement,operates_directly_abroad,high
GB-CHC-1133433,sdg_primary,4,high
GB-CHC-1133433,sdg_secondary,16,high
GB-CHC-1133433,overseas_engagement,funds_partners_abroad,high
GB-CHC-1133440,sdg_primary,1,high
GB-CHC-1133440,sdg_secondary,4,high
GB-CHC-1133440,sdg_secondary,5,high
GB-CHC-1133440,overseas_engagement,funds_partners_abroad,high
GB-CHC-1133441,sdg_primary,4,high
GB-CHC-1133441,sdg_secondary,3,high
GB-CHC-1133441,sdg_secondary,8,high
GB-CHC-1133441,overseas_engagement,operates_directly_abroad,high
GB-CHC-1133459,sdg_primary,1,high
GB-CHC-1133459,sdg_secondary,3,high
GB-CHC-1133459,sdg_secondary,4,high
GB-CHC-1133459,overseas_engagement,operates_directly_abroad,high
GB-CHC-1133461,sdg_primary,10,high
GB-CHC-1133461,sdg_secondary,1,high
GB-CHC-1133461,sdg_secondary,4,high
GB-CHC-1133461,overseas_engagement,operates_directly_abroad,high
GB-CHC-1133462,sdg_primary,4,high
GB-CHC-1133462,sdg_secondary,1,high
GB-CHC-1133462,sdg_secondary,8,high
GB-CHC-1133462,overseas_engagement,operates_directly_abroad,high
GB-CHC-1133467,sdg_primary,1,high
GB-CHC-1133467,sdg_secondary,3,high
GB-CHC-1133467,sdg_secondary,4,high
GB-CHC-1133467,overseas_engagement,operates_directly_abroad,high
GB-CHC-1133474,sdg_primary,1,high
GB-CHC-1133474,sdg_secondary,4,high
GB-CHC-1133474,sdg_secondary,16,high
GB-CHC-1133474,overseas_engagement,operates_directly_abroad,high
GB-CHC-1133476,sdg_primary,4,low
GB-CHC-1133476,sdg_secondary,1,low
GB-CHC-1133476,overseas_engagement,funds_partners_abroad,low
GB-CHC-1133490,sdg_primary,1,high
GB-CHC-1133490,sdg_secondary,3,high
GB-CHC-1133490,sdg_secondary,4,high
GB-CHC-1133490,overseas_engagement,operates_directly_abroad,high
GB-CHC-1133491,sdg_primary,16,low
GB-CHC-1133491,overseas_engagement,uk_fundraising_only,low
GB-CHC-1133499,sdg_primary,4,high
GB-CHC-1133499,sdg_secondary,5,high
GB-CHC-1133499,overseas_engagement,funds_partners_abroad,high
GB-CHC-1133503,sdg_primary,12,high
GB-CHC-1133503,overseas_engagement,uk_fundraising_only,high
GB-CHC-1133508,sdg_primary,1,low
GB-CHC-1133508,overseas_engagement,uk_fundraising_only,low
GB-CHC-1133517,sdg_primary,6,high
GB-CHC-1133517,sdg_secondary,1,high
GB-CHC-1133517,sdg_secondary,3,high
GB-CHC-1133517,overseas_engagement,operates_directly_abroad,high
GB-CHC-1133543,sdg_primary,15,high
GB-CHC-1133543,sdg_secondary,10,high
GB-CHC-1133543,overseas_engagement,operates_directly_abroad,high
GB-CHC-1133544,sdg_primary,4,high
GB-CHC-1133544,sdg_secondary,10,high
GB-CHC-1133544,overseas_engagement,uk_fundraising_only,medium
GB-CHC-1133549,sdg_primary,1,high
GB-CHC-1133549,sdg_secondary,4,high
GB-CHC-1133549,sdg_secondary,16,high
GB-CHC-1133549,overseas_engagement,uk_fundraising_only,high
GB-CHC-1133560,sdg_primary,3,high
GB-CHC-1133560,sdg_secondary,16,high
GB-CHC-1133560,overseas_engagement,operates_directly_abroad,high
GB-CHC-1133562,sdg_primary,4,medium
GB-CHC-1133562,sdg_secondary,1,medium
GB-CHC-1133562,overseas_engagement,funds_partners_abroad,medium
GB-CHC-1133568,sdg_primary,16,high
GB-CHC-1133568,sdg_secondary,1,high
GB-CHC-1133568,overseas_engagement,uk_fundraising_only,high
GB-CHC-1133576,sdg_primary,16,high
GB-CHC-1133576,sdg_secondary,1,high
GB-CHC-1133576,sdg_secondary,3,high
GB-CHC-1133576,overseas_engagement,operates_directly_abroad,high
GB-CHC-1133577,sdg_primary,16,low
GB-CHC-1133577,sdg_secondary,3,low
GB-CHC-1133577,overseas_engagement,uk_fundraising_only,low
GB-CHC-1133614,sdg_primary,3,high
GB-CHC-1133614,sdg_secondary,1,high
GB-CHC-1133614,sdg_secondary,4,high
GB-CHC-1133614,overseas_engagement,funds_partners_abroad,high
GB-CHC-1133616,sdg_primary,16,high
GB-CHC-1133616,sdg_secondary,1,high
GB-CHC-1133616,overseas_engagement,operates_directly_abroad,high
GB-CHC-1133621,sdg_primary,16,high
GB-CHC-1133621,sdg_secondary,4,high
GB-CHC-1133621,overseas_engagement,uk_fundraising_only,high
GB-CHC-1133648,sdg_primary,4,high
GB-CHC-1133648,sdg_secondary,1,high
GB-CHC-1133648,sdg_secondary,3,high
GB-CHC-1133648,overseas_engagement,funds_partners_abroad,high
GB-CHC-1133653,sdg_primary,16,low
GB-CHC-1133653,sdg_secondary,1,low
GB-CHC-1133653,sdg_secondary,4,low
GB-CHC-1133653,overseas_engagement,uk_fundraising_only,medium
GB-CHC-1133661,sdg_primary,3,high
GB-CHC-1133661,sdg_secondary,4,high
GB-CHC-1133661,overseas_engagement,uk_fundraising_only,high
GB-CHC-1133666,sdg_primary,4,high
GB-CHC-1133666,sdg_secondary,3,high
GB-CHC-1133666,sdg_secondary,6,high
GB-CHC-1133666,overseas_engagement,operates_directly_abroad,high
GB-CHC-1133680,sdg_primary,1,medium
GB-CHC-1133680,sdg_secondary,4,medium
GB-CHC-1133680,sdg_secondary,13,medium
GB-CHC-1133680,overseas_engagement,operates_directly_abroad,medium
GB-CHC-1133681,sdg_primary,4,high
GB-CHC-1133681,sdg_secondary,8,high
GB-CHC-1133681,overseas_engagement,uk_fundraising_only,high
GB-CHC-1133683,sdg_primary,4,low
GB-CHC-1133683,sdg_secondary,1,low
GB-CHC-1133683,sdg_secondary,3,low
GB-CHC-1133683,overseas_engagement,funds_partners_abroad,medium
GB-CHC-1133688,sdg_primary,8,high
GB-CHC-1133688,sdg_secondary,1,high
GB-CHC-1133688,sdg_secondary,4,high
GB-CHC-1133688,overseas_engagement,funds_partners_abroad,high
GB-CHC-1133689,sdg_primary,16,medium
GB-CHC-1133689,sdg_secondary,4,medium
GB-CHC-1133689,overseas_engagement,uk_fundraising_only,high
GB-CHC-1133701,sdg_primary,10,high
GB-CHC-1133701,sdg_secondary,1,high
GB-CHC-1133701,sdg_secondary,16,high
GB-CHC-1133701,overseas_engagement,operates_directly_abroad,high
GB-CHC-1133706,sdg_primary,4,high
GB-CHC-1133706,sdg_secondary,11,high
GB-CHC-1133706,overseas_engagement,uk_fundraising_only,high
GB-CHC-1133708,sdg_primary,1,high
GB-CHC-1133708,sdg_secondary,3,high
GB-CHC-1133708,sdg_secondary,4,high
GB-CHC-1133708,overseas_engagement,funds_partners_abroad,high
GB-CHC-1133709,sdg_primary,4,medium
GB-CHC-1133709,sdg_secondary,1,medium
GB-CHC-1133709,sdg_secondary,10,medium
GB-CHC-1133709,overseas_engagement,uk_fundraising_only,high
GB-CHC-1133719,sdg_primary,4,high
GB-CHC-1133719,sdg_secondary,1,high
GB-CHC-1133719,sdg_secondary,8,high
GB-CHC-1133719,overseas_engagement,funds_partners_abroad,high
GB-CHC-1133744,sdg_primary,4,high
GB-CHC-1133744,sdg_secondary,3,high
GB-CHC-1133744,overseas_engagement,funds_partners_abroad,high
GB-CHC-1133760,sdg_primary,16,low
GB-CHC-1133760,overseas_engagement,uk_fundraising_only,low
GB-CHC-1133829,sdg_primary,16,high
GB-CHC-1133829,sdg_secondary,1,high
GB-CHC-1133829,sdg_secondary,8,high
GB-CHC-1133829,overseas_engagement,operates_directly_abroad,high
GB-CHC-1133880,sdg_primary,16,medium
GB-CHC-1133880,sdg_secondary,1,medium
GB-CHC-1133880,sdg_secondary,4,medium
GB-CHC-1133880,overseas_engagement,uk_fundraising_only,medium
GB-CHC-1133892,sdg_primary,16,low
GB-CHC-1133892,sdg_secondary,1,low
GB-CHC-1133892,overseas_engagement,uk_fundraising_only,high
GB-CHC-1133896,sdg_primary,3,high
GB-CHC-1133896,sdg_secondary,4,high
GB-CHC-1133896,sdg_secondary,10,high
GB-CHC-1133896,overseas_engagement,funds_partners_abroad,high
GB-CHC-1133900,sdg_primary,4,high
GB-CHC-1133900,sdg_secondary,10,high
GB-CHC-1133900,sdg_secondary,17,high
GB-CHC-1133900,overseas_engagement,operates_directly_abroad,high
GB-CHC-1133902,sdg_primary,17,high
GB-CHC-1133902,sdg_secondary,4,high
GB-CHC-1133902,sdg_secondary,9,high
GB-CHC-1133902,overseas_engagement,funds_partners_abroad,high
GB-CHC-1133948,sdg_primary,16,low
GB-CHC-1133948,overseas_engagement,uk_fundraising_only,low
GB-CHC-1133997,sdg_primary,4,high
GB-CHC-1133997,sdg_secondary,1,high
GB-CHC-1133997,sdg_secondary,11,high
GB-CHC-1133997,overseas_engagement,funds_partners_abroad,high
GB-CHC-1134002,sdg_primary,1,high
GB-CHC-1134002,sdg_secondary,3,high
GB-CHC-1134002,sdg_secondary,6,high
GB-CHC-1134002,overseas_engagement,operates_directly_abroad,high
GB-CHC-1134003,sdg_primary,16,low
GB-CHC-1134003,sdg_secondary,1,low
GB-CHC-1134003,sdg_secondary,4,low
GB-CHC-1134003,overseas_engagement,uk_fundraising_only,low
GB-CHC-1134006,sdg_primary,1,high
GB-CHC-1134006,sdg_secondary,3,high
GB-CHC-1134006,sdg_secondary,4,high
GB-CHC-1134006,overseas_engagement,funds_partners_abroad,medium
GB-CHC-1134007,sdg_primary,4,medium
GB-CHC-1134007,sdg_secondary,1,medium
GB-CHC-1134007,sdg_secondary,3,medium
GB-CHC-1134007,overseas_engagement,funds_partners_abroad,medium
GB-CHC-1134185,sdg_primary,3,high
GB-CHC-1134185,sdg_secondary,4,high
GB-CHC-1134185,overseas_engagement,operates_directly_abroad,high
GB-CHC-1134196,sdg_primary,1,high
GB-CHC-1134196,sdg_secondary,3,high
GB-CHC-1134196,sdg_secondary,8,high
GB-CHC-1134196,overseas_engagement,funds_partners_abroad,high
GB-CHC-1134202,sdg_primary,16,medium
GB-CHC-1134202,sdg_secondary,1,medium
GB-CHC-1134202,sdg_secondary,4,medium
GB-CHC-1134202,overseas_engagement,uk_fundraising_only,high
GB-CHC-1134249,sdg_primary,1,high
GB-CHC-1134249,sdg_secondary,3,high
GB-CHC-1134249,sdg_secondary,4,high
GB-CHC-1134249,overseas_engagement,operates_directly_abroad,high
GB-CHC-1134274,sdg_primary,16,high
GB-CHC-1134274,sdg_secondary,10,high
GB-CHC-1134274,overseas_engagement,operates_directly_abroad,high
GB-CHC-1134276,sdg_primary,16,low
GB-CHC-1134276,overseas_engagement,uk_fundraising_only,high
GB-CHC-1134283,sdg_primary,4,high
GB-CHC-1134283,sdg_secondary,8,high
GB-CHC-1134283,sdg_secondary,10,high
GB-CHC-1134283,overseas_engagement,uk_fundraising_only,high
GB-CHC-1134313,sdg_primary,16,medium
GB-CHC-1134313,sdg_secondary,4,medium
GB-CHC-1134313,overseas_engagement,uk_fundraising_only,low
GB-CHC-1134318,sdg_primary,6,high
GB-CHC-1134318,sdg_secondary,1,high
GB-CHC-1134318,sdg_secondary,3,high
GB-CHC-1134318,overseas_engagement,operates_directly_abroad,high
GB-CHC-1134327,sdg_primary,1,high
GB-CHC-1134327,sdg_secondary,3,high
GB-CHC-1134327,sdg_secondary,4,high
GB-CHC-1134327,overseas_engagement,funds_partners_abroad,low
GB-CHC-1134336,sdg_primary,16,high
GB-CHC-1134336,sdg_secondary,1,high
GB-CHC-1134336,sdg_secondary,4,high
GB-CHC-1134336,overseas_engagement,operates_directly_abroad,high
GB-CHC-1134340,sdg_primary,1,medium
GB-CHC-1134340,sdg_secondary,4,medium
